veve_uuid,ts_utc,floor,listings
sample-0000-582307,2026-06-16T00:00:00Z,843259.61,4
sample-0000-582307,2026-06-18T00:00:00Z,963479.91,15
sample-0000-582307,2026-06-18T00:00:00Z,743202.66,6
sample-0000-582307,2026-06-18T00:00:00Z,785556.88,2
sample-0000-582307,2026-06-18T00:00:00Z,1085891.14,11
sample-0000-582307,2026-06-19T00:00:00Z,972808.21,12
sample-0000-582307,2026-06-19T00:00:00Z,755810.73,1
sample-0000-582307,2026-06-19T00:00:00Z,1054610.09,3
sample-0000-582307,2026-06-20T00:00:00Z,712690.25,2
sample-0000-582307,2026-06-20T00:00:00Z,805342.22,1
sample-0000-582307,2026-06-21T00:00:00Z,1040774.84,16
sample-0000-582307,2026-06-21T00:00:00Z,1074385.74,5
sample-0000-582307,2026-06-23T00:00:00Z,768498.91,3
sample-0000-582307,2026-06-23T00:00:00Z,926558.78,10
sample-0000-582307,2026-06-24T00:00:00Z,836554.03,12
sample-0000-582307,2026-06-24T00:00:00Z,761477.17,1
sample-0000-582307,2026-06-25T00:00:00Z,894877.1,8
sample-0000-582307,2026-06-25T00:00:00Z,824837.92,6
sample-0000-582307,2026-06-27T00:00:00Z,913819.12,12
sample-0000-582307,2026-06-27T00:00:00Z,824464.33,1
sample-0000-582307,2026-07-02T00:00:00Z,1165254.41,20
sample-0000-582307,2026-07-03T00:00:00Z,889541.59,22
sample-0000-582307,2026-07-03T00:00:00Z,1242212.11,12
sample-0000-582307,2026-07-04T00:00:00Z,904632.36,23
sample-0000-582307,2026-07-04T00:00:00Z,1002672.28,22
sample-0000-582307,2026-07-04T00:00:00Z,1267536.83,16
sample-0000-582307,2026-07-05T00:00:00Z,1168937.66,18
sample-0000-582307,2026-07-05T00:00:00Z,1152029.87,20
sample-0000-582307,2026-07-06T00:00:00Z,1009440.86,19
sample-0000-582307,2026-07-07T00:00:00Z,902296.46,24
sample-0000-582307,2026-07-07T00:00:00Z,986037.31,22
sample-0000-582307,2026-07-08T00:00:00Z,923986.96,24
sample-0000-582307,2026-07-09T00:00:00Z,1018079.86,21
sample-0000-582307,2026-07-09T00:00:00Z,1088353.67,22
sample-0000-582307,2026-07-10T00:00:00Z,1118244.92,20
sample-0000-582307,2026-07-10T00:00:00Z,1151755.68,23
sample-0000-582307,2026-07-11T00:00:00Z,1213697.02,16
sample-0000-582307,2026-07-11T00:00:00Z,1162782.48,24
sample-0000-582307,2026-07-13T00:00:00Z,1226889.51,18
sample-0000-582307,2026-07-14T00:00:00Z,1190802.59,20
sample-0000-582307,2026-07-14T00:00:00Z,1224198.2,16
sample-0000-582307,2026-07-15T00:00:00Z,1117951.07,20
sample-0000-582307,2026-07-15T00:00:00Z,1252480.02,22
sample-0000-582307,2026-07-16T00:00:00Z,1253877.49,14
sample-0000-582307,2026-07-17T00:00:00Z,1093031.72,16
sample-0000-582307,2026-07-18T00:00:00Z,951853.38,22
sample-0000-582307,2026-07-19T00:00:00Z,1285153.96,14
sample-0000-582307,2026-07-20T00:00:00Z,1141825.16,26
sample-0000-582307,2026-07-22T00:00:00Z,1284899.03,17
sample-0000-582307,2026-07-23T00:00:00Z,1051962.84,17
sample-0000-582307,2026-07-23T00:00:00Z,1233036.13,17
sample-0000-582307,2026-07-25T00:00:00Z,1319282.85,20
sample-0000-582307,2026-07-26T00:00:00Z,981146.12,20
sample-0000-582307,2026-07-26T00:00:00Z,1300830.67,13
sample-0000-582307,2026-07-27T00:00:00Z,1025239.91,20
sample-0000-582307,2026-07-27T00:00:00Z,1196925.12,14
sample-0001-634235,2021-11-03T00:00:00Z,261.76,52
sample-0001-634235,2021-11-10T00:00:00Z,223.58,56
sample-0001-634235,2021-11-11T00:00:00Z,376.77,46
sample-0001-634235,2021-11-23T00:00:00Z,329.1,48
sample-0001-634235,2021-12-09T00:00:00Z,654.96,50
sample-0001-634235,2021-12-16T00:00:00Z,426.38,47
sample-0001-634235,2021-12-25T00:00:00Z,860.12,47
sample-0001-634235,2021-12-26T00:00:00Z,525.37,48
sample-0001-634235,2022-01-02T00:00:00Z,1962,43
sample-0001-634235,2022-01-13T00:00:00Z,1324.46,43
sample-0001-634235,2022-01-23T00:00:00Z,1610.44,46
sample-0001-634235,2022-01-26T00:00:00Z,1010.74,46
sample-0001-634235,2022-02-02T00:00:00Z,12828.68,49
sample-0001-634235,2022-02-03T00:00:00Z,39525.74,44
sample-0001-634235,2022-02-06T00:00:00Z,10280.16,48
sample-0001-634235,2022-02-07T00:00:00Z,16426.13,51
sample-0001-634235,2022-02-08T00:00:00Z,3314.09,45
sample-0001-634235,2022-02-09T00:00:00Z,22407.83,53
sample-0001-634235,2022-02-11T00:00:00Z,6248.26,48
sample-0001-634235,2022-02-19T00:00:00Z,7534.7,48
sample-0001-634235,2022-02-20T00:00:00Z,4541.9,47
sample-0001-634235,2022-02-21T00:00:00Z,33195.7,48
sample-0001-634235,2022-02-22T00:00:00Z,26148.31,51
sample-0001-634235,2022-02-23T00:00:00Z,2599.09,41
sample-0001-634235,2022-03-07T00:00:00Z,52443.55,40
sample-0001-634235,2022-03-12T00:00:00Z,136838.49,35
sample-0001-634235,2022-03-13T00:00:00Z,208401.33,35
sample-0001-634235,2022-03-16T00:00:00Z,80683.06,36
sample-0001-634235,2022-03-16T00:00:00Z,168996.13,37
sample-0001-634235,2022-03-18T00:00:00Z,112126.5,32
sample-0001-634235,2022-03-24T00:00:00Z,62186.9,36
sample-0001-634235,2022-03-24T00:00:00Z,251833.58,32
sample-0001-634235,2022-04-02T00:00:00Z,677131.48,30
sample-0001-634235,2022-04-04T00:00:00Z,485115.25,27
sample-0001-634235,2022-04-05T00:00:00Z,2375421.52,35
sample-0001-634235,2022-04-05T00:00:00Z,3084710.73,34
sample-0001-634235,2022-04-05T00:00:00Z,4268519.21,32
sample-0001-634235,2022-04-07T00:00:00Z,576742.34,26
sample-0001-634235,2022-04-07T00:00:00Z,921640.57,34
sample-0001-634235,2022-04-11T00:00:00Z,376487.22,30
sample-0001-634235,2022-04-15T00:00:00Z,302325.32,31
sample-0001-634235,2022-04-21T00:00:00Z,1130820.92,37
sample-0001-634235,2022-04-21T00:00:00Z,1474381.43,36
sample-0001-634235,2022-04-25T00:00:00Z,2010287.52,37
sample-0001-634235,2022-05-04T00:00:00Z,1558665.31,32
sample-0001-634235,2022-05-08T00:00:00Z,1814509.6,30
sample-0001-634235,2022-05-09T00:00:00Z,1425678.76,36
sample-0001-634235,2022-05-12T00:00:00Z,3993620.45,28
sample-0001-634235,2022-05-12T00:00:00Z,3498516.66,27
sample-0001-634235,2022-05-13T00:00:00Z,1600741.77,29
sample-0001-634235,2022-05-15T00:00:00Z,2315413.53,25
sample-0001-634235,2022-05-17T00:00:00Z,2649845.23,25
sample-0001-634235,2022-05-18T00:00:00Z,1962995.59,26
sample-0001-634235,2022-05-21T00:00:00Z,3847498.66,26
sample-0001-634235,2022-05-22T00:00:00Z,3054137.26,27
sample-0001-634235,2022-05-27T00:00:00Z,1388865.9,32
sample-0001-634235,2022-06-02T00:00:00Z,1276370.1,39
sample-0001-634235,2022-06-03T00:00:00Z,827582.24,35
sample-0001-634235,2022-06-03T00:00:00Z,781767.48,39
sample-0001-634235,2022-06-05T00:00:00Z,1089470.48,40
sample-0001-634235,2022-06-07T00:00:00Z,621286.13,39
sample-0001-634235,2022-06-16T00:00:00Z,986223.58,36
sample-0001-634235,2022-06-19T00:00:00Z,1176833.92,36
sample-0001-634235,2022-06-21T00:00:00Z,683061.93,39
sample-0001-634235,2022-07-02T00:00:00Z,482918.62,42
sample-0001-634235,2022-07-04T00:00:00Z,493767.29,44
sample-0001-634235,2022-07-08T00:00:00Z,304849.91,47
sample-0001-634235,2022-07-08T00:00:00Z,260571.49,46
sample-0001-634235,2022-07-10T00:00:00Z,506538.03,44
sample-0001-634235,2022-07-12T00:00:00Z,353737.93,43
sample-0001-634235,2022-07-13T00:00:00Z,403958.86,45
sample-0001-634235,2022-07-13T00:00:00Z,358714.68,43
sample-0001-634235,2022-07-16T00:00:00Z,464256.64,39
sample-0001-634235,2022-07-21T00:00:00Z,524709.02,43
sample-0001-634235,2022-07-24T00:00:00Z,417055.41,43
sample-0001-634235,2022-07-25T00:00:00Z,449860.19,46
sample-0001-634235,2022-08-01T00:00:00Z,241088.7,42
sample-0001-634235,2022-08-03T00:00:00Z,225755.38,40
sample-0001-634235,2022-08-10T00:00:00Z,137269.07,32
sample-0001-634235,2022-08-16T00:00:00Z,187515.05,28
sample-0001-634235,2022-08-16T00:00:00Z,159987.97,28
sample-0001-634235,2022-08-17T00:00:00Z,256787.89,43
sample-0001-634235,2022-08-19T00:00:00Z,260507.57,44
sample-0001-634235,2022-08-19T00:00:00Z,229324.18,36
sample-0001-634235,2022-08-19T00:00:00Z,121102.68,34
sample-0001-634235,2022-08-21T00:00:00Z,220206.83,32
sample-0001-634235,2022-08-24T00:00:00Z,88908.21,36
sample-0001-634235,2022-08-26T00:00:00Z,104015.1,36
sample-0001-634235,2022-09-01T00:00:00Z,91320.12,33
sample-0001-634235,2022-09-01T00:00:00Z,89730.49,32
sample-0001-634235,2022-09-02T00:00:00Z,63133.13,31
sample-0001-634235,2022-09-04T00:00:00Z,56307.59,34
sample-0001-634235,2022-09-07T00:00:00Z,64097.23,32
sample-0001-634235,2022-09-13T00:00:00Z,77600.81,32
sample-0001-634235,2022-09-18T00:00:00Z,71986.78,29
sample-0001-634235,2022-09-23T00:00:00Z,55209.14,31
sample-0001-634235,2022-10-01T00:00:00Z,51104.2,30
sample-0001-634235,2022-10-06T00:00:00Z,49814.12,34
sample-0001-634235,2022-10-08T00:00:00Z,51414.35,34
sample-0001-634235,2022-10-09T00:00:00Z,36060.31,40
sample-0001-634235,2022-10-10T00:00:00Z,29889.03,41
sample-0001-634235,2022-10-11T00:00:00Z,31836.47,37
sample-0001-634235,2022-10-11T00:00:00Z,28556.44,44
sample-0001-634235,2022-10-14T00:00:00Z,34133.3,37
sample-0001-634235,2022-10-22T00:00:00Z,50677.74,34
sample-0001-634235,2022-10-23T00:00:00Z,39201.73,36
sample-0001-634235,2022-10-24T00:00:00Z,45863.93,33
sample-0001-634235,2022-10-24T00:00:00Z,29608.86,40
sample-0001-634235,2022-11-02T00:00:00Z,16953.85,41
sample-0001-634235,2022-11-04T00:00:00Z,21692.22,42
sample-0001-634235,2022-11-04T00:00:00Z,17417.98,40
sample-0001-634235,2022-11-07T00:00:00Z,25669.56,36
sample-0001-634235,2022-11-08T00:00:00Z,24275.02,38
sample-0001-634235,2022-11-10T00:00:00Z,16556.1,40
sample-0001-634235,2022-11-11T00:00:00Z,18371.84,42
sample-0001-634235,2022-11-14T00:00:00Z,15247.39,39
sample-0001-634235,2022-12-11T00:00:00Z,12718.06,37
sample-0001-634235,2022-12-17T00:00:00Z,13238.32,40
sample-0001-634235,2022-12-24T00:00:00Z,14783.98,38
sample-0001-634235,2022-12-25T00:00:00Z,13553.29,37
sample-0001-634235,2023-01-04T00:00:00Z,12595.77,45
sample-0001-634235,2023-01-06T00:00:00Z,13936.48,48
sample-0001-634235,2023-01-08T00:00:00Z,12966.09,52
sample-0001-634235,2023-01-16T00:00:00Z,11630.76,39
sample-0001-634235,2023-01-19T00:00:00Z,12695.47,43
sample-0001-634235,2023-01-20T00:00:00Z,13355.1,41
sample-0001-634235,2023-01-20T00:00:00Z,14378.34,56
sample-0001-634235,2023-01-26T00:00:00Z,12829.97,38
sample-0001-634235,2023-02-04T00:00:00Z,12540.31,57
sample-0001-634235,2023-02-17T00:00:00Z,15374.39,59
sample-0001-634235,2023-02-18T00:00:00Z,13837.49,58
sample-0001-634235,2023-02-20T00:00:00Z,12510.39,57
sample-0001-634235,2023-02-20T00:00:00Z,14439.18,55
sample-0001-634235,2023-02-22T00:00:00Z,12631.22,56
sample-0001-634235,2023-02-22T00:00:00Z,12492.28,56
sample-0001-634235,2023-02-22T00:00:00Z,18827.41,58
sample-0001-634235,2023-02-23T00:00:00Z,17441.58,58
sample-0001-634235,2023-02-24T00:00:00Z,13672.62,58
sample-0001-634235,2023-02-25T00:00:00Z,13226.94,58
sample-0001-634235,2023-02-25T00:00:00Z,15718.25,55
sample-0001-634235,2023-03-03T00:00:00Z,18562.89,66
sample-0001-634235,2023-03-06T00:00:00Z,17910.41,60
sample-0001-634235,2023-03-08T00:00:00Z,18075.24,65
sample-0001-634235,2023-03-09T00:00:00Z,16786.49,64
sample-0001-634235,2023-04-02T00:00:00Z,18243.93,68
sample-0001-634235,2023-04-10T00:00:00Z,18359.49,61
sample-0001-634235,2023-04-15T00:00:00Z,16638.9,64
sample-0001-634235,2023-04-24T00:00:00Z,16661.65,64
sample-0001-634235,2023-05-12T00:00:00Z,19075.56,59
sample-0001-634235,2023-05-12T00:00:00Z,17616.45,62
sample-0001-634235,2023-05-15T00:00:00Z,17964.63,62
sample-0001-634235,2023-05-25T00:00:00Z,17616.48,59
sample-0001-634235,2023-06-03T00:00:00Z,15368.97,53
sample-0001-634235,2023-06-04T00:00:00Z,16577.59,51
sample-0001-634235,2023-06-07T00:00:00Z,16344.96,53
sample-0001-634235,2023-06-09T00:00:00Z,16745.46,51
sample-0001-634235,2023-06-09T00:00:00Z,15117.69,57
sample-0001-634235,2023-06-15T00:00:00Z,18209.46,56
sample-0001-634235,2023-06-15T00:00:00Z,16891.23,54
sample-0001-634235,2023-06-19T00:00:00Z,16185.54,54
sample-0001-634235,2023-07-05T00:00:00Z,14271.51,60
sample-0001-634235,2023-07-11T00:00:00Z,16747.86,53
sample-0001-634235,2023-07-14T00:00:00Z,15478.39,57
sample-0001-634235,2023-07-17T00:00:00Z,15737.74,61
sample-0001-634235,2023-08-06T00:00:00Z,15813.55,66
sample-0001-634235,2023-08-18T00:00:00Z,14600.9,61
sample-0001-634235,2023-08-23T00:00:00Z,13787.96,58
sample-0001-634235,2023-08-24T00:00:00Z,14625.93,62
sample-0001-634235,2023-09-01T00:00:00Z,15319.28,61
sample-0001-634235,2023-09-05T00:00:00Z,15146.03,61
sample-0001-634235,2023-09-06T00:00:00Z,16403.2,65
sample-0001-634235,2023-09-07T00:00:00Z,17532.04,70
sample-0001-634235,2023-09-08T00:00:00Z,18164,67
sample-0001-634235,2023-09-09T00:00:00Z,17143.21,71
sample-0001-634235,2023-09-19T00:00:00Z,16761.15,74
sample-0001-634235,2023-09-20T00:00:00Z,16678.89,62
sample-0001-634235,2023-09-20T00:00:00Z,16731.2,70
sample-0001-634235,2023-09-22T00:00:00Z,17349.03,68
sample-0001-634235,2023-09-26T00:00:00Z,17917.23,75
sample-0001-634235,2023-09-26T00:00:00Z,18132.42,68
sample-0001-634235,2023-10-01T00:00:00Z,17681.95,73
sample-0001-634235,2023-10-07T00:00:00Z,18860.18,70
sample-0001-634235,2023-10-08T00:00:00Z,18288.58,69
sample-0001-634235,2023-10-12T00:00:00Z,16857.93,66
sample-0001-634235,2023-10-17T00:00:00Z,17032.27,73
sample-0001-634235,2023-10-19T00:00:00Z,16457.83,71
sample-0001-634235,2023-10-25T00:00:00Z,17149.08,73
sample-0001-634235,2023-10-27T00:00:00Z,18044.14,73
sample-0001-634235,2023-11-02T00:00:00Z,15245.5,69
sample-0001-634235,2023-11-06T00:00:00Z,13575.29,75
sample-0001-634235,2023-11-07T00:00:00Z,16415.64,70
sample-0001-634235,2023-11-10T00:00:00Z,15144.97,72
sample-0001-634235,2023-12-04T00:00:00Z,19328.36,82
sample-0001-634235,2023-12-05T00:00:00Z,18656.91,82
sample-0001-634235,2023-12-06T00:00:00Z,14924.83,74
sample-0001-634235,2023-12-12T00:00:00Z,17784.82,78
sample-0001-634235,2023-12-14T00:00:00Z,16423.77,74
sample-0001-634235,2023-12-20T00:00:00Z,15852.8,71
sample-0001-634235,2023-12-20T00:00:00Z,19122.76,78
sample-0001-634235,2023-12-21T00:00:00Z,19839.07,81
sample-0001-634235,2023-12-22T00:00:00Z,19674.23,81
sample-0001-634235,2023-12-25T00:00:00Z,18125.88,75
sample-0001-634235,2023-12-25T00:00:00Z,18011.3,78
sample-0001-634235,2023-12-27T00:00:00Z,16766.37,78
sample-0001-634235,2024-01-01T00:00:00Z,16474.67,76
sample-0001-634235,2024-01-05T00:00:00Z,18548.73,79
sample-0001-634235,2024-01-06T00:00:00Z,16842.16,85
sample-0001-634235,2024-01-08T00:00:00Z,17517.93,79
sample-0001-634235,2024-01-09T00:00:00Z,16818.41,85
sample-0001-634235,2024-01-14T00:00:00Z,18183.15,85
sample-0001-634235,2024-01-14T00:00:00Z,18255.87,81
sample-0001-634235,2024-01-20T00:00:00Z,16525.88,81
sample-0001-634235,2024-01-21T00:00:00Z,17713.78,81
sample-0001-634235,2024-01-21T00:00:00Z,18390.49,85
sample-0001-634235,2024-01-21T00:00:00Z,18023.71,76
sample-0001-634235,2024-01-24T00:00:00Z,16620.2,84
sample-0001-634235,2024-02-04T00:00:00Z,15296.45,70
sample-0001-634235,2024-02-09T00:00:00Z,16224.44,73
sample-0001-634235,2024-02-11T00:00:00Z,13480.25,73
sample-0001-634235,2024-02-11T00:00:00Z,14010.1,69
sample-0001-634235,2024-02-11T00:00:00Z,14285.55,65
sample-0001-634235,2024-02-17T00:00:00Z,16152.78,63
sample-0001-634235,2024-02-18T00:00:00Z,18037.24,76
sample-0001-634235,2024-02-18T00:00:00Z,16232.75,74
sample-0001-634235,2024-02-18T00:00:00Z,13018.16,74
sample-0001-634235,2024-02-22T00:00:00Z,14880.33,65
sample-0001-634235,2024-02-23T00:00:00Z,17923.88,59
sample-0001-634235,2024-02-25T00:00:00Z,14455.14,71
sample-0001-634235,2024-03-03T00:00:00Z,17419.47,58
sample-0001-634235,2024-03-08T00:00:00Z,18982.29,59
sample-0001-634235,2024-03-14T00:00:00Z,17281.1,63
sample-0001-634235,2024-03-17T00:00:00Z,17808.83,61
sample-0001-634235,2024-03-18T00:00:00Z,16182.83,63
sample-0001-634235,2024-03-25T00:00:00Z,15792.61,60
sample-0001-634235,2024-03-26T00:00:00Z,18121.64,57
sample-0001-634235,2024-03-26T00:00:00Z,17067.19,62
sample-0001-634235,2024-04-04T00:00:00Z,13383.14,58
sample-0001-634235,2024-04-05T00:00:00Z,14498.3,54
sample-0001-634235,2024-04-06T00:00:00Z,15833.27,54
sample-0001-634235,2024-04-09T00:00:00Z,14608.1,54
sample-0001-634235,2024-04-11T00:00:00Z,15123,56
sample-0001-634235,2024-04-14T00:00:00Z,14993.03,55
sample-0001-634235,2024-04-15T00:00:00Z,13597.09,54
sample-0001-634235,2024-04-19T00:00:00Z,13061.5,58
sample-0001-634235,2024-05-02T00:00:00Z,15632.77,57
sample-0001-634235,2024-05-02T00:00:00Z,20946.26,57
sample-0001-634235,2024-05-04T00:00:00Z,17339.05,59
sample-0001-634235,2024-05-08T00:00:00Z,19000.05,54
sample-0001-634235,2024-05-14T00:00:00Z,19899.98,56
sample-0001-634235,2024-05-14T00:00:00Z,17316.64,64
sample-0001-634235,2024-05-15T00:00:00Z,18986.24,62
sample-0001-634235,2024-05-16T00:00:00Z,17877.77,57
sample-0001-634235,2024-05-17T00:00:00Z,19910.42,55
sample-0001-634235,2024-05-23T00:00:00Z,17111.54,54
sample-0001-634235,2024-05-23T00:00:00Z,15950.04,62
sample-0001-634235,2024-05-25T00:00:00Z,16716.36,61
sample-0001-634235,2024-06-07T00:00:00Z,15826.39,60
sample-0001-634235,2024-06-14T00:00:00Z,15903.8,57
sample-0001-634235,2024-06-23T00:00:00Z,15519.88,57
sample-0001-634235,2024-06-25T00:00:00Z,17144.46,55
sample-0001-634235,2024-07-06T00:00:00Z,21781.85,57
sample-0001-634235,2024-07-10T00:00:00Z,17708.82,54
sample-0001-634235,2024-07-22T00:00:00Z,18519.24,55
sample-0001-634235,2024-07-23T00:00:00Z,19796.18,53
sample-0001-634235,2024-08-06T00:00:00Z,24198.81,57
sample-0001-634235,2024-08-13T00:00:00Z,23097.23,60
sample-0001-634235,2024-08-15T00:00:00Z,22949.29,56
sample-0001-634235,2024-08-20T00:00:00Z,23901.85,58
sample-0001-634235,2024-09-02T00:00:00Z,24949.28,51
sample-0001-634235,2024-09-02T00:00:00Z,23584.78,49
sample-0001-634235,2024-09-03T00:00:00Z,27324.79,48
sample-0001-634235,2024-09-06T00:00:00Z,27296.16,52
sample-0001-634235,2024-09-06T00:00:00Z,28390.42,50
sample-0001-634235,2024-09-06T00:00:00Z,22751.11,47
sample-0001-634235,2024-09-09T00:00:00Z,25161.96,56
sample-0001-634235,2024-09-10T00:00:00Z,22659.64,52
sample-0001-634235,2024-09-18T00:00:00Z,27512.27,56
sample-0001-634235,2024-09-18T00:00:00Z,23623.12,48
sample-0001-634235,2024-09-20T00:00:00Z,22581,60
sample-0001-634235,2024-09-20T00:00:00Z,25054.41,53
sample-0001-634235,2024-10-21T00:00:00Z,21886.24,55
sample-0001-634235,2024-10-21T00:00:00Z,23583.05,53
sample-0001-634235,2024-10-23T00:00:00Z,23731.49,51
sample-0001-634235,2024-10-27T00:00:00Z,24724.81,52
sample-0001-634235,2024-11-01T00:00:00Z,23177.72,60
sample-0001-634235,2024-11-06T00:00:00Z,23550.47,54
sample-0001-634235,2024-11-10T00:00:00Z,19198.81,55
sample-0001-634235,2024-11-13T00:00:00Z,20422.28,58
sample-0001-634235,2024-11-18T00:00:00Z,21340.13,56
sample-0001-634235,2024-11-21T00:00:00Z,22218.18,59
sample-0001-634235,2024-11-22T00:00:00Z,23821.25,53
sample-0001-634235,2024-11-22T00:00:00Z,22714.61,56
sample-0001-634235,2024-12-01T00:00:00Z,20772.64,56
sample-0001-634235,2024-12-03T00:00:00Z,19168.31,57
sample-0001-634235,2024-12-11T00:00:00Z,19834.45,56
sample-0001-634235,2024-12-12T00:00:00Z,19491.53,59
sample-0001-634235,2024-12-21T00:00:00Z,19381.61,60
sample-0001-634235,2024-12-22T00:00:00Z,19403.68,59
sample-0001-634235,2024-12-25T00:00:00Z,19979.34,60
sample-0001-634235,2024-12-26T00:00:00Z,19206.69,59
sample-0001-634235,2025-01-01T00:00:00Z,15334.66,51
sample-0001-634235,2025-01-03T00:00:00Z,16715.65,51
sample-0001-634235,2025-01-03T00:00:00Z,14073.07,49
sample-0001-634235,2025-01-03T00:00:00Z,14695.25,45
sample-0001-634235,2025-01-04T00:00:00Z,13328.22,45
sample-0001-634235,2025-01-04T00:00:00Z,11986.66,48
sample-0001-634235,2025-01-07T00:00:00Z,15035.28,46
sample-0001-634235,2025-01-11T00:00:00Z,18787.36,58
sample-0001-634235,2025-01-15T00:00:00Z,12935.85,45
sample-0001-634235,2025-01-16T00:00:00Z,13050.08,48
sample-0001-634235,2025-01-20T00:00:00Z,17096.05,57
sample-0001-634235,2025-01-21T00:00:00Z,17661.49,55
sample-0001-634235,2025-02-02T00:00:00Z,13410.58,49
sample-0001-634235,2025-02-05T00:00:00Z,15300.25,52
sample-0001-634235,2025-02-10T00:00:00Z,14874.15,53
sample-0001-634235,2025-02-19T00:00:00Z,15959.57,54
sample-0001-634235,2025-02-20T00:00:00Z,16077.35,54
sample-0001-634235,2025-02-22T00:00:00Z,16592.72,53
sample-0001-634235,2025-02-24T00:00:00Z,12287.81,49
sample-0001-634235,2025-02-26T00:00:00Z,12637.08,50
sample-0001-634235,2025-03-05T00:00:00Z,13295.2,53
sample-0001-634235,2025-03-13T00:00:00Z,14019,57
sample-0001-634235,2025-03-18T00:00:00Z,14579.51,54
sample-0001-634235,2025-03-26T00:00:00Z,14418.69,56
sample-0001-634235,2025-04-02T00:00:00Z,11420.66,49
sample-0001-634235,2025-04-03T00:00:00Z,10828.67,46
sample-0001-634235,2025-04-10T00:00:00Z,11154.6,50
sample-0001-634235,2025-04-11T00:00:00Z,11408.91,51
sample-0001-634235,2025-04-11T00:00:00Z,10950.42,51
sample-0001-634235,2025-04-12T00:00:00Z,10418.82,53
sample-0001-634235,2025-04-13T00:00:00Z,12360.84,57
sample-0001-634235,2025-04-13T00:00:00Z,11563.09,53
sample-0001-634235,2025-04-13T00:00:00Z,12027.18,48
sample-0001-634235,2025-04-14T00:00:00Z,11878.99,48
sample-0001-634235,2025-04-18T00:00:00Z,10627.95,48
sample-0001-634235,2025-04-19T00:00:00Z,9727.86,52
sample-0001-634235,2025-05-03T00:00:00Z,9512,51
sample-0001-634235,2025-05-04T00:00:00Z,10212.07,48
sample-0001-634235,2025-05-07T00:00:00Z,11268.6,47
sample-0001-634235,2025-05-07T00:00:00Z,9334.17,47
sample-0001-634235,2025-05-10T00:00:00Z,9396.01,47
sample-0001-634235,2025-05-15T00:00:00Z,10251.69,53
sample-0001-634235,2025-05-16T00:00:00Z,8642.69,47
sample-0001-634235,2025-05-17T00:00:00Z,9348.33,54
sample-0001-634235,2025-05-18T00:00:00Z,11277.51,50
sample-0001-634235,2025-05-20T00:00:00Z,9813.93,50
sample-0001-634235,2025-05-21T00:00:00Z,10455.03,50
sample-0001-634235,2025-05-26T00:00:00Z,8877.95,50
sample-0001-634235,2025-06-06T00:00:00Z,9230.76,35
sample-0001-634235,2025-06-08T00:00:00Z,10278.93,39
sample-0001-634235,2025-06-08T00:00:00Z,7480.03,31
sample-0001-634235,2025-06-09T00:00:00Z,8852.31,30
sample-0001-634235,2025-06-10T00:00:00Z,8487.79,33
sample-0001-634235,2025-06-12T00:00:00Z,8051.48,30
sample-0001-634235,2025-06-16T00:00:00Z,8306.88,31
